run-id;use_vernalisation_fix;yields;bgr;pheno;sowing-date;harvest-date;nc_mode;crop-id;sim.json;crop.json;site.json;incl_hist;climate_path_to_latlon_file;climate_path_to_csvs;gcm;rcm;scenario;ensmem;version;start_date;end_date;groundwater-level;impenetrable-layer;elevation;slope;latitude;landcover;fertilization;NitrogenResponseOn;irrigation;WaterDeficitResponseOn;EmergenceMoistureControlOn;EmergenceFloodingControlOn;LeafExtensionModifier;CO2;O3;FieldConditionModifier;StageTemperatureSum;comment
49;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;IPSL-CM6A-LR;;ssp126;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_isimip_cmip6
50;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;IPSL-CM6A-LR;;ssp370;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_isimip_cmip6
51;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;IPSL-CM6A-LR;;ssp585;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_isimip_cmip6
52;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;MPI-ESM1-2-HR;;ssp126;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_isimip_cmip6
53;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;MPI-ESM1-2-HR;;ssp370;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_isimip_cmip6
54;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;MPI-ESM1-2-HR;;ssp585;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_isimip_cmip6
55;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;MRI-ESM2-0;;ssp126;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_isimip_cmip6
56;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;MRI-ESM2-0;;ssp370;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_isimip_cmip6
57;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;MRI-ESM2-0;;ssp585;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_isimip_cmip6
58;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;UKESM1-0-LL;;ssp126;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_isimip_cmip6
59;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;UKESM1-0-LL;;ssp370;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_isimip_cmip6
60;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;UKESM1-0-LL;;ssp585;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_isimip_cmip6
61;true;true;false;false;fixed;auto;false;WRa_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;GFDL-ESM4;;ssp126;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.81;190_230_60_250_650_25;simulation_runs_with_isimip_cmip6
62;true;true;false;false;fixed;auto;false;WRa_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;GFDL-ESM4;;ssp370;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.81;190_230_60_250_650_25;simulation_runs_with_isimip_cmip6
63;true;true;false;false;fixed;auto;false;WRa_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;GFDL-ESM4;;ssp585;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.81;190_230_60_250_650_25;simulation_runs_with_isimip_cmip6
64;true;true;false;false;fixed;auto;false;WRa_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;IPSL-CM6A-LR;;ssp126;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.81;190_230_60_250_650_25;simulation_runs_with_isimip_cmip6
65;true;true;false;false;fixed;auto;false;WRa_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;IPSL-CM6A-LR;;ssp370;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.81;190_230_60_250_650_25;simulation_runs_with_isimip_cmip6
66;true;true;false;false;fixed;auto;false;WRa_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;IPSL-CM6A-LR;;ssp585;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.81;190_230_60_250_650_25;simulation_runs_with_isimip_cmip6
67;true;true;false;false;fixed;auto;false;WRa_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;MPI-ESM1-2-HR;;ssp126;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.81;190_230_60_250_650_25;simulation_runs_with_isimip_cmip6
68;true;true;false;false;fixed;auto;false;WRa_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;MPI-ESM1-2-HR;;ssp370;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.81;190_230_60_250_650_25;simulation_runs_with_isimip_cmip6
69;true;true;false;false;fixed;auto;false;WRa_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;MPI-ESM1-2-HR;;ssp585;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.81;190_230_60_250_650_25;simulation_runs_with_isimip_cmip6
70;true;true;false;false;fixed;auto;false;WRa_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;MRI-ESM2-0;;ssp126;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.81;190_230_60_250_650_25;simulation_runs_with_isimip_cmip6
71;true;true;false;false;fixed;auto;false;WRa_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;MRI-ESM2-0;;ssp370;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.81;190_230_60_250_650_25;simulation_runs_with_isimip_cmip6
72;true;true;false;false;fixed;auto;false;WRa_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;MRI-ESM2-0;;ssp585;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.81;190_230_60_250_650_25;simulation_runs_with_isimip_cmip6
73;true;true;false;false;fixed;auto;false;WRa_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;UKESM1-0-LL;;ssp126;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.81;190_230_60_250_650_25;simulation_runs_with_isimip_cmip6
74;true;true;false;false;fixed;auto;false;WRa_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;UKESM1-0-LL;;ssp370;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.81;190_230_60_250_650_25;simulation_runs_with_isimip_cmip6
75;true;true;false;false;fixed;auto;false;WRa_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;UKESM1-0-LL;;ssp585;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.81;190_230_60_250_650_25;simulation_runs_with_isimip_cmip6
76;true;true;false;false;fixed;auto;false;SM_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;GFDL-ESM4;;ssp126;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.98;66_326_244_233_144_518_21;simulation_runs_with_isimip_cmip6
77;true;true;false;false;fixed;auto;false;SM_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;GFDL-ESM4;;ssp370;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.98;66_326_244_233_144_518_21;simulation_runs_with_isimip_cmip6
78;true;true;false;false;fixed;auto;false;SM_sfix_hauto;sim.json;crop_final.json;site.json;false;ISIMIP3b/Germany;ISIMIP3b/Germany/csv;GFDL-ESM4;;ssp585;;;2015-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.98;66_326_244_233_144_518_21;simulation_runs_with_isimip_cmip6
