run-id;use_vernalisation_fix;yields;bgr;pheno;sowing-date;harvest-date;nc_mode;crop-id;sim.json;crop.json;site.json;incl_hist;climate_path_to_latlon_file;climate_path_to_csvs;gcm;rcm;scenario;ensmem;version;start_date;end_date;groundwater-level;impenetrable-layer;elevation;slope;latitude;landcover;fertilization;NitrogenResponseOn;irrigation;WaterDeficitResponseOn;EmergenceMoistureControlOn;EmergenceFloodingControlOn;LeafExtensionModifier;CO2;O3;FieldConditionModifier;StageTemperatureSum;comment
11;true;true;false;false;fixed;auto;false;WB_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;MPI-ESM1-2-HR;;ssp370;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.73;137_318_290_90_282_25;simulation_runs_with_czechglobe_cmip6
12;true;true;false;false;fixed;auto;false;WB_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;MPI-ESM1-2-HR;;ssp585;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.73;137_318_290_90_282_25;simulation_runs_with_czechglobe_cmip6
13;true;true;false;false;fixed;auto;false;WB_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;MRI-ESM2-0;;ssp126;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.73;137_318_290_90_282_25;simulation_runs_with_czechglobe_cmip6
14;true;true;false;false;fixed;auto;false;WB_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;MRI-ESM2-0;;ssp370;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.73;137_318_290_90_282_25;simulation_runs_with_czechglobe_cmip6
15;true;true;false;false;fixed;auto;false;WB_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;MRI-ESM2-0;;ssp585;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.73;137_318_290_90_282_25;simulation_runs_with_czechglobe_cmip6
16;true;true;false;false;fixed;auto;false;WB_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;TAIESM1;;ssp126;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.73;137_318_290_90_282_25;simulation_runs_with_czechglobe_cmip6
17;true;true;false;false;fixed;auto;false;WB_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;TAIESM1;;ssp370;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.73;137_318_290_90_282_25;simulation_runs_with_czechglobe_cmip6
18;true;true;false;false;fixed;auto;false;WB_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;TAIESM1;;ssp585;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.73;137_318_290_90_282_25;simulation_runs_with_czechglobe_cmip6
19;true;true;false;false;fixed;auto;false;SB_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;CMCC-ESM2;;ssp126;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.87;82_284_287_104_398_25;simulation_runs_with_czechglobe_cmip6
20;true;true;false;false;fixed;auto;false;SB_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;CMCC-ESM2;;ssp370;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.87;82_284_287_104_398_25;simulation_runs_with_czechglobe_cmip6
21;true;true;false;false;fixed;auto;false;SB_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;CMCC-ESM2;;ssp585;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.87;82_284_287_104_398_25;simulation_runs_with_czechglobe_cmip6
22;true;true;false;false;fixed;auto;false;SB_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;EC-EARTH3;;ssp126;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.87;82_284_287_104_398_25;simulation_runs_with_czechglobe_cmip6
23;true;true;false;false;fixed;auto;false;SB_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;EC-EARTH3;;ssp370;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.87;82_284_287_104_398_25;simulation_runs_with_czechglobe_cmip6
24;true;true;false;false;fixed;auto;false;SB_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;EC-EARTH3;;ssp585;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.87;82_284_287_104_398_25;simulation_runs_with_czechglobe_cmip6
25;true;true;false;false;fixed;auto;false;SB_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;GFDL-ESM4;;ssp126;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.87;82_284_287_104_398_25;simulation_runs_with_czechglobe_cmip6
26;true;true;false;false;fixed;auto;false;SB_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;GFDL-ESM4;;ssp370;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.87;82_284_287_104_398_25;simulation_runs_with_czechglobe_cmip6
27;true;true;false;false;fixed;auto;false;SB_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;GFDL-ESM4;;ssp585;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.87;82_284_287_104_398_25;simulation_runs_with_czechglobe_cmip6
28;true;true;false;false;fixed;auto;false;SB_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;MPI-ESM1-2-HR;;ssp126;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.87;82_284_287_104_398_25;simulation_runs_with_czechglobe_cmip6
29;true;true;false;false;fixed;auto;false;SB_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;MPI-ESM1-2-HR;;ssp370;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.87;82_284_287_104_398_25;simulation_runs_with_czechglobe_cmip6
30;true;true;false;false;fixed;auto;false;SB_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;MPI-ESM1-2-HR;;ssp585;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.87;82_284_287_104_398_25;simulation_runs_with_czechglobe_cmip6
31;true;true;false;false;fixed;auto;false;SB_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;MRI-ESM2-0;;ssp126;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.87;82_284_287_104_398_25;simulation_runs_with_czechglobe_cmip6
32;true;true;false;false;fixed;auto;false;SB_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;MRI-ESM2-0;;ssp370;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.87;82_284_287_104_398_25;simulation_runs_with_czechglobe_cmip6
33;true;true;false;false;fixed;auto;false;SB_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;MRI-ESM2-0;;ssp585;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.87;82_284_287_104_398_25;simulation_runs_with_czechglobe_cmip6
34;true;true;false;false;fixed;auto;false;SB_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;TAIESM1;;ssp126;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.87;82_284_287_104_398_25;simulation_runs_with_czechglobe_cmip6
35;true;true;false;false;fixed;auto;false;SB_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;TAIESM1;;ssp370;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.87;82_284_287_104_398_25;simulation_runs_with_czechglobe_cmip6
36;true;true;false;false;fixed;auto;false;SB_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;TAIESM1;;ssp585;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.87;82_284_287_104_398_25;simulation_runs_with_czechglobe_cmip6
37;true;true;false;false;fixed;auto;false;WW_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;CMCC-ESM2;;ssp126;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;1;149_276_336_112_586_15;simulation_runs_with_czechglobe_cmip6
38;true;true;false;false;fixed;auto;false;WW_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;CMCC-ESM2;;ssp370;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;1;149_276_336_112_586_15;simulation_runs_with_czechglobe_cmip6
39;true;true;false;false;fixed;auto;false;WW_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;CMCC-ESM2;;ssp585;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;1;149_276_336_112_586_15;simulation_runs_with_czechglobe_cmip6
40;true;true;false;false;fixed;auto;false;WW_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;EC-EARTH3;;ssp126;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;1;149_276_336_112_586_15;simulation_runs_with_czechglobe_cmip6
41;true;true;false;false;fixed;auto;false;WW_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;EC-EARTH3;;ssp370;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;1;149_276_336_112_586_15;simulation_runs_with_czechglobe_cmip6
42;true;true;false;false;fixed;auto;false;WW_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;EC-EARTH3;;ssp585;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;1;149_276_336_112_586_15;simulation_runs_with_czechglobe_cmip6
43;true;true;false;false;fixed;auto;false;WW_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;GFDL-ESM4;;ssp126;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;1;149_276_336_112_586_15;simulation_runs_with_czechglobe_cmip6
44;true;true;false;false;fixed;auto;false;WW_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;GFDL-ESM4;;ssp370;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;1;149_276_336_112_586_15;simulation_runs_with_czechglobe_cmip6
45;true;true;false;false;fixed;auto;false;WW_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;GFDL-ESM4;;ssp585;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;1;149_276_336_112_586_15;simulation_runs_with_czechglobe_cmip6
46;true;true;false;false;fixed;auto;false;WW_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;MPI-ESM1-2-HR;;ssp126;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;1;149_276_336_112_586_15;simulation_runs_with_czechglobe_cmip6
47;true;true;false;false;fixed;auto;false;WW_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;MPI-ESM1-2-HR;;ssp370;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;1;149_276_336_112_586_15;simulation_runs_with_czechglobe_cmip6
48;true;true;false;false;fixed;auto;false;WW_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;MPI-ESM1-2-HR;;ssp585;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;1;149_276_336_112_586_15;simulation_runs_with_czechglobe_cmip6
49;true;true;false;false;fixed;auto;false;WW_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;MRI-ESM2-0;;ssp126;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;1;149_276_336_112_586_15;simulation_runs_with_czechglobe_cmip6
50;true;true;false;false;fixed;auto;false;WW_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;MRI-ESM2-0;;ssp370;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;1;149_276_336_112_586_15;simulation_runs_with_czechglobe_cmip6
51;true;true;false;false;fixed;auto;false;WW_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;MRI-ESM2-0;;ssp585;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;1;149_276_336_112_586_15;simulation_runs_with_czechglobe_cmip6
52;true;true;false;false;fixed;auto;false;WW_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;TAIESM1;;ssp126;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;1;149_276_336_112_586_15;simulation_runs_with_czechglobe_cmip6
53;true;true;false;false;fixed;auto;false;WW_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;TAIESM1;;ssp370;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;1;149_276_336_112_586_15;simulation_runs_with_czechglobe_cmip6
54;true;true;false;false;fixed;auto;false;WW_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;TAIESM1;;ssp585;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;1;149_276_336_112_586_15;simulation_runs_with_czechglobe_cmip6
55;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;CMCC-ESM2;;ssp126;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_czechglobe_cmip6
56;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;CMCC-ESM2;;ssp370;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_czechglobe_cmip6
57;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;CMCC-ESM2;;ssp585;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_czechglobe_cmip6
58;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;EC-EARTH3;;ssp126;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_czechglobe_cmip6
59;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;EC-EARTH3;;ssp370;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_czechglobe_cmip6
60;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;EC-EARTH3;;ssp585;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_czechglobe_cmip6
61;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;GFDL-ESM4;;ssp126;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_czechglobe_cmip6
62;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;GFDL-ESM4;;ssp370;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_czechglobe_cmip6
63;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;GFDL-ESM4;;ssp585;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_czechglobe_cmip6
64;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;MPI-ESM1-2-HR;;ssp126;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_czechglobe_cmip6
65;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;MPI-ESM1-2-HR;;ssp370;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_czechglobe_cmip6
66;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;MPI-ESM1-2-HR;;ssp585;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_czechglobe_cmip6
67;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;MRI-ESM2-0;;ssp126;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_czechglobe_cmip6
68;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;MRI-ESM2-0;;ssp370;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_czechglobe_cmip6
69;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;MRI-ESM2-0;;ssp585;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_czechglobe_cmip6
70;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;TAIESM1;;ssp126;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_czechglobe_cmip6
71;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;TAIESM1;;ssp370;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_czechglobe_cmip6
72;true;true;false;false;fixed;auto;false;WR_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;TAIESM1;;ssp585;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.88;139_327_144_391_255_31;simulation_runs_with_czechglobe_cmip6
73;true;true;false;false;fixed;auto;false;WRa_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;CMCC-ESM2;;ssp126;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.81;190_230_60_250_650_25;simulation_runs_with_czechglobe_cmip6
74;true;true;false;false;fixed;auto;false;WRa_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;CMCC-ESM2;;ssp370;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.81;190_230_60_250_650_25;simulation_runs_with_czechglobe_cmip6
75;true;true;false;false;fixed;auto;false;WRa_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;CMCC-ESM2;;ssp585;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.81;190_230_60_250_650_25;simulation_runs_with_czechglobe_cmip6
76;true;true;false;false;fixed;auto;false;WRa_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;EC-EARTH3;;ssp126;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.81;190_230_60_250_650_25;simulation_runs_with_czechglobe_cmip6
77;true;true;false;false;fixed;auto;false;WRa_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;EC-EARTH3;;ssp370;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.81;190_230_60_250_650_25;simulation_runs_with_czechglobe_cmip6
78;true;true;false;false;fixed;auto;false;WRa_sfix_hauto;sim.json;crop_final.json;site.json;false;czechglobe/Germany;czechglobe/Germany/CMIP6/csv;EC-EARTH3;;ssp585;;;2016-01-01;2100-12-31;false;false;true;true;true;false;true;true;false;true;false;false;false;;;0.81;190_230_60_250_650_25;simulation_runs_with_czechglobe_cmip6
