Stations_id,Referenzjahr,Qualitaetsniveau,Objekt_id,Phase_id,Eintrittsdatum,Eintrittsdatum_QB,Jultag,eor,Kulturpflanze
3660,2016,10,207,15,20160513,1,133,eor,Sommergerste
3660,2016,10,207,18,20160618,1,169,eor,Sommergerste
3660,2016,10,207,21,20160726,1,207,eor,Sommergerste
3660,2016,10,207,24,20160814,1,226,eor,Sommergerste
3660,2017,10,207,10,20170316,1,75,eor,Sommergerste
3660,2017,10,207,12,20170331,1,90,eor,Sommergerste
3660,2017,10,207,15,20170429,1,119,eor,Sommergerste
3660,2017,10,207,18,20170530,1,150,eor,Sommergerste
3660,2017,10,207,21,20170718,1,199,eor,Sommergerste
3660,2017,10,207,24,20170731,1,212,eor,Sommergerste
3660,2018,10,207,10,20180324,1,83,eor,Sommergerste
3660,2018,10,207,12,20180411,1,101,eor,Sommergerste
3660,2018,10,207,15,20180502,1,122,eor,Sommergerste
3660,2018,10,207,18,20180602,1,153,eor,Sommergerste
3660,2018,10,207,21,20180716,1,197,eor,Sommergerste
3660,2018,10,207,24,20180730,1,211,eor,Sommergerste
3660,2019,10,207,10,20190323,1,82,eor,Sommergerste
3660,2019,10,207,12,20190408,1,98,eor,Sommergerste
3660,2019,10,207,15,20190428,1,118,eor,Sommergerste
3660,2019,10,207,18,20190614,1,165,eor,Sommergerste
3660,2019,10,207,21,20190718,1,199,eor,Sommergerste
3660,2019,10,207,24,20190806,1,218,eor,Sommergerste
3750,2014,10,207,10,20140331,1,90,eor,Sommergerste
3750,2014,10,207,12,20140409,1,99,eor,Sommergerste
3750,2014,10,207,15,20140502,1,122,eor,Sommergerste
3750,2014,10,207,18,20140525,1,145,eor,Sommergerste
3750,2014,10,207,21,20140702,1,183,eor,Sommergerste
3750,2014,10,207,24,20140819,1,231,eor,Sommergerste
4177,2016,10,207,18,20160519,1,139,eor,Sommergerste
4177,2016,10,207,21,20160613,1,164,eor,Sommergerste
4177,2016,10,207,24,20160705,1,186,eor,Sommergerste
4271,2015,10,207,10,20150327,1,86,eor,Sommergerste
4271,2015,10,207,12,20150415,1,105,eor,Sommergerste
4271,2015,10,207,15,20150528,1,148,eor,Sommergerste
4271,2015,10,207,18,20150614,1,165,eor,Sommergerste
4271,2015,10,207,21,20150724,1,205,eor,Sommergerste
4271,2015,10,207,24,20150822,1,234,eor,Sommergerste
4372,2016,10,207,10,20160318,2,77,eor,Sommergerste
4466,2014,10,207,10,20140318,1,77,eor,Sommergerste
4466,2014,10,207,12,20140327,1,86,eor,Sommergerste
4466,2014,10,207,15,20140509,1,129,eor,Sommergerste
4466,2014,10,207,18,20140530,1,150,eor,Sommergerste
4466,2014,10,207,21,20140629,1,180,eor,Sommergerste
4466,2014,10,207,24,20140723,1,204,eor,Sommergerste
4466,2015,10,207,10,20150323,1,82,eor,Sommergerste
4466,2015,10,207,12,20150330,1,89,eor,Sommergerste
4466,2015,10,207,15,20150514,1,134,eor,Sommergerste
4466,2015,10,207,18,20150612,1,163,eor,Sommergerste
4466,2015,10,207,21,20150720,1,201,eor,Sommergerste
4466,2015,10,207,24,20150811,1,223,eor,Sommergerste
4642,2014,10,207,10,20140312,1,71,eor,Sommergerste
4642,2014,10,207,12,20140328,1,87,eor,Sommergerste
4642,2014,10,207,15,20140423,2,113,eor,Sommergerste
4642,2014,10,207,18,20140602,1,153,eor,Sommergerste
4642,2014,10,207,21,20140707,1,188,eor,Sommergerste
4642,2014,10,207,24,20140721,1,202,eor,Sommergerste
4642,2015,10,207,10,20150320,1,79,eor,Sommergerste
4642,2015,10,207,12,20150407,1,97,eor,Sommergerste
4642,2015,10,207,15,20150517,1,137,eor,Sommergerste
4642,2015,10,207,18,20150611,1,162,eor,Sommergerste
4642,2015,10,207,21,20150717,1,198,eor,Sommergerste
4642,2015,10,207,24,20150802,1,214,eor,Sommergerste
4642,2016,10,207,10,20160321,1,80,eor,Sommergerste
4642,2016,10,207,12,20160403,1,93,eor,Sommergerste
4642,2016,10,207,15,20160514,1,134,eor,Sommergerste
4642,2016,10,207,18,20160604,1,155,eor,Sommergerste
4642,2016,10,207,21,20160718,1,199,eor,Sommergerste
4642,2016,10,207,24,20160805,1,217,eor,Sommergerste
4642,2017,10,207,10,20170330,1,89,eor,Sommergerste
4642,2017,10,207,12,20170404,1,94,eor,Sommergerste
4642,2017,10,207,15,20170514,1,134,eor,Sommergerste
4642,2017,10,207,18,20170605,1,156,eor,Sommergerste
4642,2017,10,207,21,20170719,1,200,eor,Sommergerste
4642,2017,10,207,24,20170801,1,213,eor,Sommergerste
4642,2018,10,207,10,20180403,1,93,eor,Sommergerste
4642,2018,10,207,12,20180418,1,108,eor,Sommergerste
4642,2018,10,207,15,20180518,1,138,eor,Sommergerste
4642,2018,10,207,18,20180523,1,143,eor,Sommergerste
4642,2018,10,207,21,20180702,1,183,eor,Sommergerste
4642,2018,10,207,24,20180802,1,214,eor,Sommergerste
4642,2019,10,207,10,20190315,1,74,eor,Sommergerste
4642,2019,10,207,12,20190320,1,79,eor,Sommergerste
4642,2019,10,207,15,20190510,1,130,eor,Sommergerste
4642,2019,10,207,18,20190527,1,147,eor,Sommergerste
4642,2019,10,207,21,20190708,1,189,eor,Sommergerste
4642,2019,10,207,24,20190724,1,205,eor,Sommergerste
4887,2014,10,207,10,20140312,1,71,eor,Sommergerste
4887,2014,10,207,12,20140330,1,89,eor,Sommergerste
4887,2014,10,207,15,20140508,1,128,eor,Sommergerste
4887,2014,10,207,18,20140524,1,144,eor,Sommergerste
4887,2014,10,207,21,20140702,1,183,eor,Sommergerste
4887,2014,10,207,24,20140808,1,220,eor,Sommergerste
4887,2015,10,207,10,20150323,1,82,eor,Sommergerste
4887,2015,10,207,12,20150411,1,101,eor,Sommergerste
4887,2015,10,207,15,20150511,1,131,eor,Sommergerste
4887,2015,10,207,18,20150601,1,152,eor,Sommergerste
4887,2015,10,207,21,20150705,1,186,eor,Sommergerste
4887,2015,10,207,24,20150803,1,215,eor,Sommergerste
4887,2016,10,207,10,20160326,1,85,eor,Sommergerste
4887,2016,10,207,12,20160408,1,98,eor,Sommergerste
4887,2016,10,207,15,20160515,1,135,eor,Sommergerste
4887,2016,10,207,18,20160616,1,167,eor,Sommergerste
4887,2016,10,207,21,20160716,1,197,eor,Sommergerste
4887,2016,10,207,24,20160806,1,218,eor,Sommergerste
4887,2017,10,207,10,20170328,1,87,eor,Sommergerste
4887,2017,10,207,12,20170406,1,96,eor,Sommergerste
4887,2017,10,207,15,20170511,1,131,eor,Sommergerste
4887,2017,10,207,18,20170531,1,151,eor,Sommergerste
4887,2017,10,207,21,20170711,1,192,eor,Sommergerste
4887,2017,10,207,24,20170729,1,210,eor,Sommergerste
4933,2014,10,207,10,20140311,1,70,eor,Sommergerste
4933,2014,10,207,12,20140326,1,85,eor,Sommergerste
4933,2014,10,207,15,20140508,1,128,eor,Sommergerste
4933,2014,10,207,18,20140611,1,162,eor,Sommergerste
4933,2014,10,207,21,20140705,1,186,eor,Sommergerste
4933,2014,10,207,24,20140718,1,199,eor,Sommergerste
4933,2015,10,207,10,20150324,1,83,eor,Sommergerste
4933,2015,10,207,12,20150405,1,95,eor,Sommergerste
4933,2015,10,207,15,20150511,1,131,eor,Sommergerste
4933,2015,10,207,18,20150602,1,153,eor,Sommergerste
4933,2015,10,207,21,20150708,1,189,eor,Sommergerste
4933,2015,10,207,24,20150717,1,198,eor,Sommergerste
4933,2016,10,207,10,20160331,1,90,eor,Sommergerste
4933,2016,10,207,12,20160415,1,105,eor,Sommergerste
4933,2016,10,207,15,20160517,1,137,eor,Sommergerste
4933,2016,10,207,18,20160606,1,157,eor,Sommergerste
4933,2016,10,207,21,20160711,1,192,eor,Sommergerste
4933,2016,10,207,24,20160720,1,201,eor,Sommergerste
4933,2017,10,207,10,20170331,1,90,eor,Sommergerste
4933,2017,10,207,12,20170413,1,103,eor,Sommergerste
4933,2017,10,207,15,20170515,1,135,eor,Sommergerste
4933,2017,10,207,18,20170602,1,153,eor,Sommergerste
4933,2017,10,207,21,20170710,1,191,eor,Sommergerste
4933,2017,10,207,24,20170729,1,210,eor,Sommergerste
4933,2018,10,207,10,20180403,1,93,eor,Sommergerste
4933,2018,10,207,12,20180416,1,106,eor,Sommergerste
4933,2018,10,207,15,20180514,1,134,eor,Sommergerste
4933,2018,10,207,18,20180530,1,150,eor,Sommergerste
4933,2018,10,207,21,20180703,1,184,eor,Sommergerste
4933,2018,10,207,24,20180717,1,198,eor,Sommergerste
4933,2019,10,207,10,20190330,1,89,eor,Sommergerste
4933,2019,10,207,12,20190414,1,104,eor,Sommergerste
4933,2019,10,207,15,20190516,1,136,eor,Sommergerste
4933,2019,10,207,18,20190602,1,153,eor,Sommergerste
4933,2019,10,207,21,20190709,1,190,eor,Sommergerste
4933,2019,10,207,24,20190722,1,203,eor,Sommergerste
5142,2014,10,207,10,20140322,1,81,eor,Sommergerste
5142,2014,10,207,12,20140410,1,100,eor,Sommergerste
5142,2014,10,207,15,20140522,1,142,eor,Sommergerste
5142,2014,10,207,18,20140615,1,166,eor,Sommergerste
5142,2014,10,207,24,20140803,1,215,eor,Sommergerste
5250,2015,10,207,12,20150316,1,75,eor,Sommergerste
5250,2015,10,207,15,20150601,1,152,eor,Sommergerste
5250,2016,10,207,10,20160319,1,78,eor,Sommergerste
5250,2016,10,207,15,20160513,1,133,eor,Sommergerste
5250,2016,10,207,18,20160520,1,140,eor,Sommergerste
5250,2016,10,207,21,20160718,1,199,eor,Sommergerste
5250,2016,10,207,24,20160728,1,209,eor,Sommergerste
5250,2017,10,207,10,20170313,1,72,eor,Sommergerste
5250,2017,10,207,21,20170606,1,157,eor,Sommergerste
5250,2018,10,207,15,20180424,1,114,eor,Sommergerste
5250,2018,10,207,18,20180506,1,126,eor,Sommergerste
5250,2018,10,207,21,20180626,1,177,eor,Sommergerste
5250,2018,10,207,24,20180708,1,189,eor,Sommergerste
5250,2019,10,207,21,20190712,1,193,eor,Sommergerste
5404,2014,10,207,10,20140310,1,69,eor,Sommergerste
5404,2014,10,207,12,20140323,1,82,eor,Sommergerste
5404,2014,10,207,15,20140510,1,130,eor,Sommergerste
5404,2014,10,207,18,20140606,1,157,eor,Sommergerste
5404,2014,10,207,21,20140714,1,195,eor,Sommergerste
5404,2014,10,207,24,20140801,1,213,eor,Sommergerste
5404,2015,10,207,10,20150318,1,77,eor,Sommergerste
5404,2015,10,207,12,20150407,1,97,eor,Sommergerste
5404,2015,10,207,15,20150508,1,128,eor,Sommergerste
5404,2015,10,207,18,20150607,1,158,eor,Sommergerste
5404,2015,10,207,21,20150720,1,201,eor,Sommergerste
5404,2015,10,207,24,20150722,1,203,eor,Sommergerste
5404,2016,10,207,10,20160323,1,82,eor,Sommergerste
5404,2016,10,207,12,20160404,1,94,eor,Sommergerste
5404,2016,10,207,15,20160514,1,134,eor,Sommergerste
5404,2016,10,207,18,20160607,1,158,eor,Sommergerste
5404,2016,10,207,21,20160715,1,196,eor,Sommergerste
5404,2016,10,207,24,20160804,1,216,eor,Sommergerste
5404,2017,10,207,10,20170317,1,76,eor,Sommergerste
5404,2017,10,207,12,20170329,1,88,eor,Sommergerste
5404,2017,10,207,15,20170513,1,133,eor,Sommergerste
5404,2017,10,207,18,20170608,1,159,eor,Sommergerste
5404,2017,10,207,21,20170720,1,201,eor,Sommergerste
5404,2017,10,207,24,20170722,1,203,eor,Sommergerste
5404,2018,10,207,10,20180409,1,99,eor,Sommergerste
5404,2018,10,207,12,20180418,1,108,eor,Sommergerste
5404,2018,10,207,15,20180518,1,138,eor,Sommergerste
5404,2018,10,207,18,20180605,1,156,eor,Sommergerste
5404,2018,10,207,21,20180719,1,200,eor,Sommergerste
5404,2018,10,207,24,20180727,1,208,eor,Sommergerste
5404,2019,10,207,10,20190325,1,84,eor,Sommergerste
5404,2019,10,207,12,20190409,1,99,eor,Sommergerste
5404,2019,10,207,15,20190520,1,140,eor,Sommergerste
5404,2019,10,207,18,20190605,1,156,eor,Sommergerste
5404,2019,10,207,21,20190715,1,196,eor,Sommergerste
5404,2019,10,207,24,20190725,1,206,eor,Sommergerste
5546,2015,10,207,10,20150318,1,77,eor,Sommergerste
5546,2015,10,207,12,20150403,1,93,eor,Sommergerste
5546,2015,10,207,15,20150508,1,128,eor,Sommergerste
5546,2015,10,207,18,20150608,1,159,eor,Sommergerste
5546,2015,10,207,21,20150722,1,203,eor,Sommergerste
5546,2015,10,207,24,20150802,1,214,eor,Sommergerste
5546,2017,10,207,10,20170315,1,74,eor,Sommergerste
5546,2017,10,207,12,20170330,1,89,eor,Sommergerste
5546,2017,10,207,15,20170429,1,119,eor,Sommergerste
5546,2017,10,207,18,20170530,1,150,eor,Sommergerste
5546,2017,10,207,21,20170624,1,175,eor,Sommergerste
5546,2017,10,207,24,20170720,1,201,eor,Sommergerste
5546,2018,10,207,10,20180327,1,86,eor,Sommergerste
5546,2018,10,207,12,20180407,1,97,eor,Sommergerste
5546,2018,10,207,15,20180429,1,119,eor,Sommergerste
5546,2018,10,207,18,20180520,1,140,eor,Sommergerste
5546,2018,10,207,21,20180626,1,177,eor,Sommergerste
5546,2018,10,207,24,20180713,1,194,eor,Sommergerste
5546,2019,10,207,10,20190326,1,85,eor,Sommergerste
5546,2019,10,207,12,20190410,1,100,eor,Sommergerste
5546,2019,10,207,15,20190503,1,123,eor,Sommergerste
5546,2019,10,207,18,20190531,1,151,eor,Sommergerste
5546,2019,10,207,21,20190629,1,180,eor,Sommergerste
5546,2019,10,207,24,20190725,1,206,eor,Sommergerste
7521,2015,10,207,24,20150818,1,230,eor,Sommergerste
7521,2016,10,207,10,20160406,1,96,eor,Sommergerste
7521,2016,10,207,15,20160417,2,107,eor,Sommergerste
7521,2016,10,207,24,20160805,1,217,eor,Sommergerste
7521,2017,10,207,10,20170407,1,97,eor,Sommergerste
7521,2017,10,207,24,20170820,1,232,eor,Sommergerste
7521,2018,10,207,24,20180729,1,210,eor,Sommergerste
7542,2017,10,207,18,20170523,1,143,eor,Sommergerste
7608,2015,10,207,10,20150326,1,85,eor,Sommergerste
7608,2015,10,207,12,20150413,1,103,eor,Sommergerste
7608,2015,10,207,18,20150620,1,171,eor,Sommergerste
7608,2015,10,207,24,20150816,1,228,eor,Sommergerste
7608,2018,10,207,10,20180421,1,111,eor,Sommergerste
7608,2018,10,207,12,20180430,1,120,eor,Sommergerste
7608,2018,10,207,18,20180620,1,171,eor,Sommergerste
