Stations_id,lat,long,crop,avg.sowing.doy,values_sowing,avg. harvest.doy,values_harvest,earliest.sowing.doy,latest.sowing.doy,earliest.harvest.doy,latest.harvest.doy
7721,54.1167,9.4333,SB,84,32,228,28,74,106,211,239
7722,54.1333,9.55,SB,77,31,237,23,59,90,222,245
7725,54.2833,9.65,SB,76,17,224,7,64,81,220,227
7730,54.6167,9.8333,SB,95,36,228,50,75,111,200,250
7731,54.3167,9.3167,SB,94,16,236,0,86,102,236,236
7736,54.55,9.4,SB,80,12,215,28,75,87,205,233
7737,54.4167,9.5167,SB,85,27,224,38,71,98,208,246
7738,54.55,9.5167,SB,85,26,228,24,76,102,218,242
7743,54.35,9.2167,SB,96,0,228,0,96,96,228,228
7745,53.9167,9.8833,SB,90,26,226,15,77,103,219,234
7748,54.0667,10.2167,SB,84,2,228,0,83,85,228,228
7750,53.95,10.25,SB,86,21,243,27,73,94,232,259
7753,53.9667,10.0833,SB,86,4,226,10,84,88,222,232
7754,53.7833,10,SB,83,23,232,7,70,93,229,236
7755,53.85,9.9667,SB,87,13,228,34,80,93,211,245
7759,53.8167,10.15,SB,82,39,226,21,61,100,219,240
7761,54.0167,10.1667,SB,77,7,236,30,74,81,219,249
7765,54.0333,10.3167,SB,94,0,246,0,94,94,246,246
7769,53.7833,10.0833,SB,91,24,226,22,76,100,212,234
7772,53.9,9.7833,SB,89,15,223,27,82,97,210,237
7774,53.8167,9.6167,SB,87,24,225,17,76,100,216,233
7775,53.95,9.7167,SB,86,44,224,5,68,112,221,226
7778,54.0167,9.6833,SB,76,28,226,28,61,89,215,243
7779,53.9667,9.6167,SB,88,7,218,1,84,91,218,219
7781,54.0167,9.8,SB,81,31,221,43,61,92,202,245
7784,53.6667,10.2,SB,78,26,233,14,61,87,227,241
7786,53.7333,10.2667,SB,88,23,230,63,76,99,204,267
7790,53.7,10.0167,SB,82,12,220,14,76,88,215,229
7795,53.8333,10.4833,SB,91,10,229,3,86,96,228,231
7798,53.8667,10.3333,SB,90,25,227,18,76,101,218,236
7799,53.6167,10.4167,SB,90,27,227,43,77,104,198,241
7801,53.7333,10.1667,SB,85,16,228,29,77,93,217,246
7807,54.15,9.0667,SB,76,46,223,20,60,106,209,229
7811,54.0833,9.1167,SB,79,27,227,25,67,94,217,242
7812,53.9833,9.1167,SB,76,37,223,34,56,93,205,239
7815,53.9667,9.0833,SB,78,39,238,5,58,97,236,241
7817,54.7333,8.7333,SB,103,4,244,10,100,104,238,248
7818,54.8167,9.15,SB,101,10,241,0,96,106,241,241
7820,54.7833,8.95,SB,91,26,229,28,74,100,218,246
7821,54.8,9.1667,SB,78,29,231,22,60,89,221,243
7822,54.8667,8.7333,SB,103,18,246,3,93,111,245,248
7824,54.7333,8.4333,SB,68,7,216,10,65,72,211,221
7828,54.6833,8.5667,SB,89,5,228,15,87,92,219,234
7829,53.65,10.1833,SB,84,21,223,49,74,95,211,260
7830,53.4833,10.2333,SB,92,6,233,27,88,94,218,245
7844,53.6,10.1833,SB,69,0,196,0,69,69,196,196
7849,52.7,8.5,SB,73,26,212,27,63,89,201,228
7853,52.6333,8.3833,SB,75,21,220,33,67,88,199,232
7855,52.7667,8.75,SB,91,47,232,17,62,109,224,241
7857,52.6,8.8333,SB,70,31,217,23,52,83,203,226
7858,52.75,8.8333,SB,76,28,231,15,61,89,223,238
7859,52.6,8.4833,SB,83,28,228,6,64,92,225,231
7860,52.7333,8.6667,SB,74,5,220,6,71,76,217,223
7862,52.8,8.8333,SB,79,45,226,26,51,96,211,237
7863,52.6833,8.8,SB,73,25,221,27,60,85,208,235
7865,52.5667,8.5667,SB,85,21,217,20,73,94,209,229
7868,52.7833,9.1333,SB,71,31,224,34,55,86,212,246
7872,52.9,8.5833,SB,71,30,220,38,54,84,205,243
7875,52.8667,9.0333,SB,69,23,218,22,59,82,208,230
7876,52.9833,8.8167,SB,74,36,227,27,58,94,215,242
7877,52.8667,8.5,SB,85,7,229,0,82,89,229,229
7878,52.9,9.0333,SB,66,30,220,25,53,83,208,233
7879,52.9,8.8,SB,75,36,218,29,56,92,203,232
7881,52.85,9.1833,SB,78,39,223,36,62,101,203,239
7894,52.1333,9.5833,SB,79,36,230,28,58,94,219,247
7906,52.3,9.7333,SB,73,31,223,59,55,86,191,250
7912,52.3,9.8,SB,74,27,223,17,61,88,216,233
7918,52.4,9.6,SB,75,7,228,11,71,78,223,234
7919,52.55,9.4167,SB,81,23,222,22,71,94,212,234
7920,52.5333,9.4667,SB,70,29,214,29,57,86,199,228
7922,52.3833,9.35,SB,84,24,218,7,68,92,214,221
7923,52.4,9.45,SB,84,38,211,53,62,100,190,243
7925,52.5,9.45,SB,67,27,224,9,52,79,219,228
7927,52.5167,9.5167,SB,68,31,217,30,52,83,202,232
7931,52.5667,9.3,SB,76,26,220,26,60,86,211,237
7933,52.6667,9.25,SB,82,42,215,36,61,103,199,235
7936,52.5667,9.1333,SB,71,24,216,34,59,83,202,236
7937,52.6167,9.25,SB,79,24,220,16,71,95,211,227
7938,52.4167,8.75,SB,64,11,224,9,60,71,220,229
7939,52.6,9.0833,SB,74,23,216,21,61,84,205,226
7941,52.6667,9.1667,SB,74,17,218,38,64,81,200,238
7943,52.5,8.9833,SB,73,29,212,22,61,90,200,222
7944,52.65,9.2167,SB,86,0,228,0,86,86,228,228
7946,52.7167,9.25,SB,71,31,214,49,56,87,185,234
7948,52.6667,9.3833,SB,75,34,219,38,55,89,201,239
7950,52.45,8.85,SB,76,29,216,20,65,94,204,224
7951,52.4,9.1167,SB,87,23,228,24,74,97,216,240
7956,52.45,9.4,SB,77,0,210,12,77,77,204,216
7961,52.2167,9.15,SB,69,0,217,0,69,69,217,217
7963,52.2167,9.4,SB,82,35,229,21,64,99,217,238
7973,52.2167,9.55,SB,81,33,263,0,67,100,263,263
7974,52.2167,9.6333,SB,66,2,216,15,65,67,209,224
7978,52.15,9.95,SB,78,34,233,0,61,95,233,233
7979,52,9.9333,SB,73,23,225,35,61,84,208,243
7980,51.9833,9.8167,SB,77,39,215,41,58,97,192,233
7983,51.95,9.9167,SB,82,13,232,0,76,89,232,232
7984,52.0833,9.7833,SB,71,0,218,27,71,71,205,232
7987,51.9833,9.7833,SB,83,19,232,24,72,91,217,241
7990,51.5333,10.1833,SB,95,0,218,0,95,95,218,218
7992,51.5667,10.3167,SB,79,33,214,42,61,94,192,234
7994,51.5,10.1833,SB,87,20,220,19,73,93,210,229
7995,51.5667,10.2333,SB,90,12,231,10,86,98,229,239
7998,51.8,9.7,SB,70,27,219,3,60,87,218,221
8004,51.4333,9.9333,SB,78,32,221,26,61,93,206,232
8005,51.6167,10,SB,66,0,233,0,66,66,233,233
8007,51.55,10.0667,SB,70,42,216,33,52,94,198,231
8009,52.0333,10,SB,82,25,213,37,68,93,192,229
8010,52.0667,10.0167,SB,71,21,216,26,60,81,203,229
8015,51.95,10.1167,SB,92,0,235,10,92,92,230,240
8018,52.0833,10.15,SB,80,28,218,31,66,94,203,234
8020,52.2333,9.85,SB,94,24,219,32,80,104,204,236
8023,51.7,9.4333,SB,65,8,210,20,61,69,200,220
8025,51.9333,9.65,SB,74,59,223,3,48,107,221,224
8028,51.85,9.6333,SB,77,44,225,54,51,95,192,246
8036,51.3833,9.7667,SB,73,25,230,36,58,83,212,248
8037,51.4667,9.8,SB,82,31,233,37,64,95,220,257
8039,51.5167,9.7,SB,81,37,222,10,62,99,218,228
8045,51.6667,9.7833,SB,90,25,244,19,79,104,237,256
8046,51.7167,9.8333,SB,77,34,222,27,61,95,211,238
8048,51.7167,10,SB,82,28,227,21,65,93,215,236
8049,51.6833,9.55,SB,80,24,237,29,68,92,223,252
8052,51.6,10.45,SB,75,25,225,23,62,87,215,238
8053,51.7,10.1667,SB,79,21,225,21,71,92,216,237
8054,51.7667,10.1833,SB,76,21,217,0,66,87,217,217
8056,51.65,10.25,SB,75,29,224,31,61,90,209,240
8058,51.8,10.0333,SB,76,37,226,37,57,94,209,246
8060,51.7333,10.25,SB,76,32,235,11,60,92,229,240
8063,51.6,10.55,SB,85,44,236,22,57,101,221,243
8064,51.8167,10.0667,SB,74,38,225,20,56,94,214,234
8071,52.3167,10.2333,SB,66,29,213,25,51,80,196,221
8073,52.3,10.3167,SB,77,12,216,18,70,82,210,228
8084,52.6333,10.0833,SB,75,31,224,44,61,92,199,243
8087,52.5333,9.7667,SB,82,20,223,20,68,88,211,231
8088,52.45,10,SB,70,18,230,6,62,80,225,231
8090,52.5667,9.85,SB,75,18,220,21,63,81,211,232
8091,52.55,9.7667,SB,59,20,205,19,48,68,196,215
8093,52.4,10.0667,SB,74,24,223,12,64,88,216,228
8099,52.6,10.1167,SB,59,14,216,19,53,67,207,226
8100,52.6833,9.8167,SB,85,24,233,26,70,94,221,247
8101,52.8167,9.9667,SB,72,35,218,29,52,87,203,232
8104,52.7344,10.2244,SB,52,12,219,15,48,60,210,225
8105,52.7,10.2333,SB,66,30,218,31,51,81,205,236
8111,52.6167,10.15,SB,72,29,225,22,58,87,215,237
8113,52.7333,9.85,SB,70,26,212,18,56,82,200,218
8114,52.8667,10.1167,SB,75,21,223,20,64,85,213,233
8117,52.7333,10.1667,SB,68,30,220,20,52,82,212,232
8122,52.6667,9.8333,SB,77,26,217,23,66,92,205,228
8123,52.65,10.3833,SB,64,25,218,37,51,76,205,242
8125,52.7667,9.55,SB,68,47,223,35,41,88,209,244
8126,52.8,9.4833,SB,77,30,230,11,61,91,224,235
8127,52.9,9.6667,SB,72,28,222,37,55,83,206,243
8128,52.7667,9.4667,SB,73,34,218,30,56,90,204,234
8129,52.8333,9.6333,SB,72,40,219,35,55,95,199,234
8130,52.8667,9.7,SB,78,13,229,23,71,84,217,240
8132,52.9,9.5833,SB,78,22,225,24,66,88,212,236
8133,52.9333,9.7333,SB,81,24,226,34,69,93,213,247
8134,52.6667,9.6167,SB,73,22,221,35,62,84,203,238
8135,52.95,9.5333,SB,71,30,220,32,55,85,203,235
8137,52.8667,9.6,SB,60,44,217,22,38,82,206,228
8138,52.85,9.7333,SB,81,31,216,24,70,101,200,224
8144,52.4833,10.55,SB,69,27,215,24,56,83,205,229
8146,52.7333,10.6,SB,73,24,225,22,56,80,217,239
8147,52.3667,10.75,SB,84,32,225,33,72,104,210,243
8148,52.6833,10.7,SB,76,23,220,28,61,84,204,232
8149,52.3833,10.55,SB,83,30,240,4,66,96,238,242
8151,52.5333,10.35,SB,62,45,212,25,36,81,200,225
8153,52.3833,10.4833,SB,80,37,226,26,58,95,214,240
8157,52.6833,10.4,SB,72,36,218,35,51,87,199,234
8164,52.65,10.4333,SB,67,33,216,33,51,84,200,233
8165,52.6667,10.85,SB,77,32,217,24,58,90,206,230
8166,53.3333,9.8833,SB,78,23,224,46,69,92,210,256
8169,53.2333,10.1,SB,82,1,229,0,82,83,229,229
8171,53.25,10,SB,80,13,227,18,73,86,214,232
8172,53.3667,9.9833,SB,91,41,230,19,66,107,221,240
8174,53.3667,10.3,SB,87,25,228,29,77,102,214,243
8175,53.45,9.7333,SB,67,25,218,40,53,78,201,241
8178,53.2833,9.9167,SB,73,24,220,17,57,81,212,229
8182,53.4,9.8667,SB,86,7,219,19,83,90,209,228
8188,53.3333,10.1833,SB,88,21,229,18,76,97,220,238
8190,53.3,9.8,SB,73,26,220,14,60,86,214,228
8191,53.2667,10.1167,SB,74,17,221,25,65,82,208,233
8192,53.2833,9.7167,SB,88,0,223,22,88,88,216,238
8193,53.3167,9.8,SB,71,14,227,0,64,78,227,227
8197,53.2333,9.6667,SB,82,27,226,26,67,94,213,239
8203,53.0333,11.2667,SB,89,23,221,36,75,98,200,236
8212,53.0333,11.5333,SB,81,11,235,33,76,87,212,245
8213,53.0833,11.1833,SB,70,21,218,27,59,80,207,234
8227,53.1167,11.2,SB,72,49,211,28,51,100,200,228
8228,53,11.1513,SB,83,41,223,51,60,101,201,252
8232,53.05,11.2167,SB,79,30,222,25,64,94,208,233
8233,53.1,11.05,SB,75,16,214,43,69,85,189,232
8235,53.3667,10.4833,SB,83,15,228,27,76,91,216,243
8238,53.2,10.55,SB,71,28,220,21,54,82,209,230
8241,53.2833,10.3167,SB,76,31,224,15,55,86,218,233
8243,53.15,10.85,SB,78,42,224,15,65,107,218,233
8245,53.1333,10.2167,SB,69,26,219,26,55,81,208,234
8248,53.0833,10,SB,72,25,218,22,56,81,207,229
8251,53.0833,9.85,SB,73,20,222,22,62,82,210,232
8253,53.1167,9.8,SB,83,21,219,50,71,92,190,240
8255,53.1,10.0667,SB,74,27,222,28,61,88,211,239
8256,52.9333,10.15,SB,67,35,221,29,55,90,204,233
8258,52.9167,9.9667,SB,72,24,222,28,58,82,209,237
8259,53.1667,9.9667,SB,82,22,226,15,71,93,220,235
8260,53.0333,9.8333,SB,74,33,219,34,55,88,205,239
8261,53.1333,10.6,SB,70,34,222,35,52,86,203,238
8263,52.95,10.7667,SB,80,1,229,2,79,80,228,230
8266,52.9667,10.4667,SB,72,26,209,24,63,89,196,220
8268,52.95,10.8333,SB,75,30,218,21,56,86,205,226
8269,53.0333,10.4167,SB,73,32,222,27,51,83,209,236
8272,52.9167,10.4667,SB,67,21,216,37,56,77,195,232
8273,53.1,10.7333,SB,71,20,221,19,59,79,214,233
8279,52.8,10.6333,SB,67,22,210,20,53,75,199,219
8280,52.8333,10.7333,SB,75,36,213,35,56,92,193,228
8282,52.9,10.45,SB,68,6,218,2,65,71,217,219
8283,52.9167,10.7667,SB,75,0,218,13,75,75,211,224
8284,52.9833,10.7833,SB,70,24,221,44,54,78,192,236
8285,52.9667,10.5667,SB,70,26,217,42,55,81,194,236
8288,53.0833,10.2833,SB,69,42,216,24,46,88,202,226
8292,53.2667,9.2,SB,77,22,222,31,65,87,209,240
8293,53.4833,9.1333,SB,76,37,225,30,56,93,210,240
8294,53.25,9.3833,SB,75,21,220,20,62,83,214,234
8296,53.35,9.1833,SB,59,0,215,0,59,59,215,215
8300,53.3833,9.2167,SB,77,31,221,18,59,90,212,230
8301,53.45,9.1167,SB,76,35,213,15,57,92,205,220
8304,53.8167,8.7667,SB,85,32,236,37,69,101,218,255
8309,53.6333,9.1,SB,73,25,215,24,56,81,206,230
8317,53.75,8.8167,SB,80,15,225,29,72,87,214,243
8318,53.75,8.7833,SB,61,0,211,0,61,61,211,211
8319,53.6833,9.15,SB,83,23,220,33,69,92,199,232
8324,53.15,8.9333,SB,96,4,231,18,94,98,222,240
8326,53.2167,8.8,SB,88,24,224,49,75,99,204,253
8333,53.0667,9.3167,SB,68,29,216,33,53,82,202,235
8334,53.1333,9.5,SB,68,22,222,22,59,81,211,233
8336,53.1667,9.6667,SB,75,23,220,21,62,85,212,233
8337,53.0833,9.6,SB,72,29,219,40,55,84,198,238
8339,53.2,9.5333,SB,60,22,219,16,50,72,213,229
8340,53.0167,9.4833,SB,79,51,219,22,48,99,210,232
8342,53.1167,9.4167,SB,71,24,224,0,61,85,224,224
8348,53.5667,9.5167,SB,72,16,220,34,65,81,202,236
8350,53.4,9.5,SB,85,22,220,35,74,96,206,241
8352,53.6833,9.4333,SB,90,0,221,0,90,90,221,221
8353,53.6667,9.3833,SB,91,37,223,39,74,111,201,240
8354,53.45,9.3833,SB,67,23,218,27,58,81,206,233
8355,53.4667,9.7,SB,80,13,216,25,72,85,205,230
8360,53.5167,9.4833,SB,80,63,210,42,48,111,191,233
8361,53.6167,9.3167,SB,80,42,228,23,58,100,214,237
8362,53.4167,9.4667,SB,62,0,223,0,62,62,223,223
8363,53.7167,9.2833,SB,82,30,247,0,61,91,247,247
8365,53.4833,9.3333,SB,69,25,215,19,57,82,207,226
8368,53.8,9.25,SB,86,0,235,4,86,86,233,237
8370,53.3667,9.6,SB,80,20,222,40,67,87,202,242
8371,53.6,9.4833,SB,72,30,220,23,60,90,211,234
8373,53.0167,9.05,SB,68,19,220,23,59,78,211,234
8375,53.05,9.1833,SB,95,2,207,0,94,96,207,207
8376,52.8833,9.3167,SB,72,27,225,29,56,83,211,240
8380,52.9333,9.1833,SB,78,45,239,20,51,96,228,248
8381,52.9,9.2333,SB,79,22,211,21,68,90,198,219
8382,53.6283,8.8324,SB,81,32,221,28,62,94,209,237
8383,53.4333,8.8167,SB,86,39,227,26,61,100,216,242
8388,53.4333,8.6167,SB,93,40,216,12,65,105,212,224
8389,53.5333,8.8833,SB,78,24,204,0,66,90,204,204
8390,53.7167,8.7167,SB,80,1,204,0,80,81,204,204
8392,53.4167,8.5833,SB,90,0,212,15,90,90,204,219
8393,53.45,8.6167,SB,82,21,219,29,74,95,203,232
8397,53.65,8.5167,SB,60,0,232,10,60,60,227,237
8400,53.1,7.2167,SB,71,28,218,7,59,87,214,221
8402,52.9667,7.7667,SB,77,19,214,23,65,84,201,224
8403,53,7.3,SB,64,5,208,14,61,66,200,214
8404,52.8667,7.3167,SB,76,23,226,21,63,86,210,231
8407,52.85,7.6667,SB,79,18,219,7,71,89,215,222
8409,52.5333,7.8667,SB,73,13,216,27,66,79,201,228
8411,52.55,7.95,SB,77,54,220,20,41,95,211,231
8412,52.5833,7.7333,SB,72,30,220,20,54,84,209,229
8414,52.5167,7.6833,SB,75,19,217,16,65,84,208,224
8416,52.6667,7.95,SB,81,24,220,32,68,92,206,238
8418,52.4,7.85,SB,77,20,218,22,68,88,205,227
8420,52.4167,7.7333,SB,72,36,222,7,50,86,218,225
8422,52.5333,7.9333,SB,88,40,221,11,61,101,214,225
8424,52.6,6.85,SB,74,28,223,36,60,88,209,245
8425,52.6333,6.7667,SB,79,30,234,39,63,93,204,243
8426,52.3,7.1167,SB,81,19,214,26,70,89,202,228
8429,52.4333,7.0833,SB,92,4,219,0,90,94,219,219
8430,52.2833,7.2833,SB,80,24,220,32,69,93,202,234
8431,52.3167,7.2333,SB,81,23,218,22,67,90,210,232
8433,52.55,6.7333,SB,76,26,220,29,61,87,212,241
8434,52.5167,7.1333,SB,83,26,218,12,71,97,214,226
8438,52.6,7.4333,SB,82,23,219,21,73,96,209,230
8439,52.4833,7.55,SB,77,16,214,0,68,84,214,214
8440,52.5333,7.45,SB,59,29,217,27,48,77,203,230
8442,52.4,7.3,SB,79,25,218,11,66,91,213,224
8443,52.4833,7.4167,SB,71,12,213,0,67,79,213,213
8447,52.2,8.35,SB,81,27,235,33,67,94,216,249
8448,52.2,8.4667,SB,99,0,216,0,99,99,216,216
8452,52.7667,7.5,SB,72,28,220,20,57,85,210,230
8454,52.7833,7.2333,SB,61,56,217,21,38,94,203,224
8455,52.6667,7.4833,SB,67,29,218,12,52,81,211,223
8457,52.3,8.15,SB,82,14,231,0,76,90,231,231
8459,52.25,7.95,SB,81,33,219,36,61,94,199,235
8460,52.2,8.05,SB,90,11,217,4,84,95,215,219
8463,52.2333,7.9667,SB,87,31,228,22,67,98,211,233
8465,52.15,8.05,SB,68,31,227,10,54,85,222,232
8466,52.1,8.0833,SB,77,21,216,18,67,88,208,226
8467,52.3167,8.0333,SB,83,24,216,39,69,93,194,233
8468,52.2,8.0667,SB,86,17,223,21,79,96,212,233
8469,52.2333,8,SB,81,30,225,22,60,90,214,236
8471,52.0833,7.9333,SB,79,19,219,20,71,90,210,230
8473,52.25,8.1167,SB,77,25,220,35,64,89,200,235
8474,52.1167,8.05,SB,82,8,219,31,76,84,209,240
8475,52.2833,8.4167,SB,79,35,229,39,60,95,214,253
8477,52.3167,8.3667,SB,87,37,228,19,61,98,216,235
8478,52.3167,8.3333,SB,82,33,210,49,64,97,182,231
8482,53.35,7.1833,SB,90,32,242,22,69,101,231,253
8483,53.4667,7.4833,SB,82,25,240,2,69,94,239,241
