climate station,lat,long,crop,avg sowing doy,# values sowing,avg harvest doy,# values harvest,earliest sowing doy,latest sowing doy,earliest harvest doy,latest harvest doy
10192,49.9667,8.2,SBee,69,16,271,16,57,81,255,289
10199,49.6667,8.2333,SBee,70,14,263,16,57,84,248,274
10216,49.0333,8,SBee,72,14,273,14,57,84,260,295
10218,49.5833,8.1667,SBee,67,8,267,8,57,84,259,274
10228,49.1167,8.15,SBee,74,14,280,12,59,86,248,329
10230,49.5,7.9167,SBee,94,16,298,16,85,108,277,309
10242,49.65,8.1,SBee,70,15,272,15,59,85,259,289
10243,49.6,8.05,SBee,81,4,269,4,66,91,260,278
10261,49.2667,8.2167,SBee,69,16,279,15,60,90,262,310
10268,49.4571,8.2892,SBee,77,16,281,16,62,87,254,297
10329,48.8667,10.25,SBee,95,3,288,3,90,98,279,293
10338,48.9333,9.3667,SBee,75,6,280,6,63,86,275,286
10341,48.9833,9.3667,SBee,77,5,289,5,66,86,275,313
10349,48.5167,8.8333,SBee,108,3,277,3,106,111,263,285
10353,48.7,9,SBee,79,16,279,16,66,100,259,308
10360,49.25,9.95,SBee,92,3,301,3,85,97,284,314
10396,49.2167,9.1,SBee,70,16,268,16,56,102,254,291
10403,49.0833,9.1,SBee,85,14,288,14,61,109,264,300
10406,49.0833,9.15,SBee,74,16,277,16,58,95,262,297
10416,49.3833,9.7,SBee,85,10,304,5,71,100,267,319
10422,48.8667,9.0333,SBee,64,16,269,16,54,78,253,288
10431,48.9667,9.1333,SBee,72,16,272,16,59,88,250,288
10432,49.05,9.1,SBee,68,4,283,7,60,75,261,303
10439,48.9,9.0833,SBee,72,16,265,16,60,90,248,279
10444,49.4333,10.1167,SBee,79,10,296,10,66,96,273,314
10449,49.4833,9.7667,SBee,79,15,281,16,67,104,259,301
10450,49.5333,9.9,SBee,81,16,290,16,65,101,283,319
10451,49.4833,10,SBee,80,10,278,10,65,95,269,291
10453,49.4333,9.8833,SBee,84,4,295,4,78,90,278,315
10467,49.2333,9.6333,SBee,70,3,265,3,64,78,258,271
10473,49.25,9.5667,SBee,83,8,283,8,76,95,270,289
10487,49.0833,9.8833,SBee,91,6,295,6,73,108,277,310
10491,48.5,10.1167,SBee,78,16,294,16,64,98,262,311
10496,49.0667,8.8,SBee,80,16,283,16,63,100,265,311
10498,48.9667,8.9667,SBee,72,13,266,15,56,95,248,288
10511,48.8833,9.35,SBee,70,16,298,14,57,95,258,324
10525,49.1333,8.5833,SBee,110,14,293,14,86,135,262,324
10526,49.1,8.65,SBee,71,16,273,16,57,83,257,296
10532,49.1833,8.75,SBee,68,3,264,4,58,76,259,270
10538,49.4,9.4,SBee,82,13,284,13,77,90,263,304
10540,49.4,9.5667,SBee,85,13,278,12,62,103,261,301
10542,49.5333,9.3167,SBee,81,4,285,4,70,96,271,298
10543,49.6333,9.4167,SBee,80,3,313,3,76,85,302,326
10554,49.2833,8.7333,SBee,90,4,283,4,60,110,263,303
10556,49.3333,8.75,SBee,81,13,297,12,66,91,270,322
10561,49.3833,8.8,SBee,78,8,274,8,66,87,257,287
10564,49.2667,8.75,SBee,76,15,283,14,49,92,261,312
10565,49.3833,8.8833,SBee,83,3,292,3,77,92,279,311
10570,49.0333,8.7,SBee,79,16,283,16,70,97,258,308
10572,49.0833,8.3833,SBee,86,5,282,5,67,103,279,288
10576,49.0167,8.5,SBee,82,8,280,8,73,90,265,295
10583,49.4,8.5333,SBee,71,12,288,12,47,91,273,301
10600,49.4167,9.2833,SBee,84,15,282,15,71,97,264,319
10612,49.1833,8.9833,SBee,78,4,264,4,62,99,260,270
10616,49.3333,8.9167,SBee,80,7,272,7,66,108,249,287
10619,49.3333,8.95,SBee,81,16,283,16,63,104,269,296
10622,49.0833,8.85,SBee,79,15,288,15,65,100,263,306
10631,49.1,8.85,SBee,79,9,283,9,67,93,268,329
10633,49.7667,9.6167,SBee,80,3,288,3,75,86,281,293
10635,49.7,9.8,SBee,79,7,291,7,73,84,280,303
10645,49.75,9.4833,SBee,79,16,296,15,63,102,272,314
10672,48.1333,7.7,SBee,76,4,279,6,69,85,257,322
10729,47.8667,7.6,SBee,87,7,286,7,79,102,265,301
10731,47.8167,7.6333,SBee,75,9,285,9,63,97,258,310
10786,47.7667,9.3167,SBee,80,5,291,5,63,97,268,314
10894,48.5333,9.2,SBee,76,10,292,10,60,94,273,311
10909,48.1833,9.5,SBee,86,14,303,13,71,104,278,316
10935,48.4667,8.9333,SBee,67,15,268,4,54,82,255,281
10954,48.05,10.8833,SBee,78,13,278,11,63,98,268,289
10964,48.4667,11.1333,SBee,85,4,305,3,76,93,301,314
10968,48.5833,11.0833,SBee,91,4,289,4,77,103,280,296
10996,48.3833,11.4167,SBee,95,5,298,5,86,104,284,307
11009,48.3167,11.9167,SBee,80,11,273,8,73,94,266,289
11032,48.7833,11.6,SBee,82,16,282,15,67,106,270,296
11033,48.7833,11.2833,SBee,91,14,274,13,65,114,242,288
11101,48.6333,11.3167,SBee,91,9,283,8,75,104,275,295
11162,48.8333,12.9667,SBee,88,16,268,15,74,101,254,275
11163,48.8833,12.6,SBee,80,15,265,15,61,97,257,278
11174,48.8167,12.8,SBee,75,16,274,16,57,96,262,289
11217,48.65,12.9,SBee,90,11,314,11,77,97,308,320
11220,48.5833,12.1833,SBee,84,16,285,16,67,102,274,301
11221,48.6167,12.2,SBee,81,16,283,16,65,101,242,315
11222,48.6333,12.35,SBee,83,4,288,3,70,103,280,299
11228,48.7333,12.3,SBee,71,16,271,16,58,90,253,288
11245,48.4333,13.0167,SBee,77,5,294,5,71,84,271,304
11305,49.3333,12.1167,SBee,83,5,287,5,72,101,282,293
11393,48.9667,12.0833,SBee,83,14,277,13,58,117,265,295
11396,49.0167,11.9333,SBee,89,16,284,16,66,108,271,301
11400,49.0667,12.0167,SBee,83,8,286,7,77,97,278,295
11403,48.9167,12.4333,SBee,77,16,277,14,57,88,260,291
11405,49.0333,12.25,SBee,80,16,281,16,61,109,253,304
11406,48.9833,12.2,SBee,107,14,278,15,83,141,267,294
11411,48.9,11.6167,SBee,83,16,295,16,65,100,276,309
11472,49.9167,11.0167,SBee,84,6,284,6,58,116,264,307
11486,49.9333,11.6167,SBee,90,8,283,8,75,106,269,300
11502,50.3667,10.8,SBee,87,9,280,9,77,98,262,296
11507,50.3,11.0333,SBee,102,3,295,3,94,108,283,303
11508,50.2667,11.15,SBee,88,16,286,16,69,106,269,309
11509,50.2167,11.1333,SBee,88,16,284,15,69,106,271,306
11630,49.3833,10.1833,SBee,77,3,295,3,60,88,285,303
11632,49.4,10.5167,SBee,84,7,292,7,71,104,275,309
11634,49.3333,10.8,SBee,80,16,287,16,58,102,258,309
